STRUCTURE,STRUCTURE_ID,freq: Time frequency,unit: Unit of measure,iscedf13: ISCED Fields of education and training (ISCED-F 2013),isced11: International Standard Classification of Education (ISCED 2011),sex: Sex,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,M: Males,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2013,145125,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2014,139591,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2015,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2016,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2017,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED6: Bachelor's or equivalent level,T: Total,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2013,23625,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2014,23019,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2015,105,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2016,116,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2017,168,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,F: Females,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2013,21450,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2014,21278,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2015,175,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2016,258,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2017,378,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,M: Males,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2013,45075,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2014,44297,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2015,280,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2016,374,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2017,546,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2018,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED7: Master's or equivalent level,T: Total,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,F: Females,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2013,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2022,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,M: Males,IT: Italy,2023,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2014,,m: missing value; data cannot exist,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2015,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2016,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2017,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2018,,d: definition differs (see metadata),
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2019,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2020,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2021,0,,
dataflow,ESTAT:EDUC_UOE_ENRT03(1.0),A: Annual,NR: Number,"F048: Inter-disciplinary programmes and qualifications involving business, administration and law",ED8: Doctoral or equivalent level,T: Total,IT: Italy,2022,0,,
